"#name LanguageAuto","#unique id","#index langId"
"id","langId","cn","en"
"624","Item_Name_3008092","龙渊-创世神戒",""
"625","Item_Name_3008093","龙渊-天神链",""
"626","Item_Name_3008094","龙渊-天痕神盔",""
"627","Item_Name_3008095","龙渊-天神战衣",""
"628","Item_Name_3008096","龙渊-天神靴",""
"629","Item_Name_3009011","圣龙大剑",""
"630","Item_Name_3009012","缚龙戒",""
"631","Item_Name_3009013","圣龙链",""
"632","Item_Name_3009014","纹龙头冠",""
"633","Item_Name_3009015","赤龙服",""
"634","Item_Name_3009016","龙吟靴",""
"635","Item_Name_3009017","龙纹披风",""
"636","Item_Name_3009018","玄龙鉴",""
"637","Item_Name_3009019","玄龙章",""
"638","Item_Name_3009021","圣龙大剑",""
"639","Item_Name_3009022","缚龙戒",""
"640","Item_Name_3009023","圣龙链",""
"641","Item_Name_3009024","纹龙头冠",""
"642","Item_Name_3009025","赤龙服",""
"643","Item_Name_3009026","龙吟靴",""
"644","Item_Name_3009027","龙纹披风",""
"645","Item_Name_3009028","玄龙鉴",""
"646","Item_Name_3009029","玄龙章",""
"647","Item_Name_3009031","圣龙大剑",""
"648","Item_Name_3009032","缚龙戒",""
"649","Item_Name_3009033","圣龙链",""
"650","Item_Name_3009034","纹龙头冠",""
"651","Item_Name_3009035","赤龙服",""
"652","Item_Name_3009036","龙吟靴",""
"653","Item_Name_3009037","龙纹披风",""
"654","Item_Name_3009038","玄龙鉴",""
"655","Item_Name_3009039","玄龙章",""
"656","Item_Name_3009041","圣龙大剑",""
"657","Item_Name_3009042","缚龙戒",""
"658","Item_Name_3009043","圣龙链",""
"659","Item_Name_3009044","纹龙头冠",""
"660","Item_Name_3009045","赤龙服",""
"661","Item_Name_3009046","龙吟靴",""
"662","Item_Name_3009047","龙纹披风",""
"663","Item_Name_3009048","玄龙鉴",""
"664","Item_Name_3009049","玄龙章",""
"665","Item_Name_3009051","圣龙大剑",""
"666","Item_Name_3009052","缚龙戒",""
"667","Item_Name_3009053","圣龙链",""
"668","Item_Name_3009054","纹龙头冠",""
"669","Item_Name_3009055","赤龙服",""
"670","Item_Name_3009056","龙吟靴",""
"671","Item_Name_3009057","龙纹披风",""
"672","Item_Name_3009058","玄龙鉴",""
"673","Item_Name_3009059","玄龙章",""
"674","Item_Name_3009061","赤霄-夏禹神剑",""
"675","Item_Name_3009062","赤霄-创世神戒",""
"676","Item_Name_3009063","赤霄-天神链",""
"677","Item_Name_3009064","赤霄-天痕神盔",""
"678","Item_Name_3009065","赤霄-天神战衣",""
"679","Item_Name_3009066","赤霄-天神靴",""
"680","Item_Name_3009071","轩辕-夏禹神剑",""
"681","Item_Name_3009072","轩辕-创世神戒",""
"682","Item_Name_3009073","轩辕-天神链",""
"683","Item_Name_3009074","轩辕-天痕神盔",""
"684","Item_Name_3009075","轩辕-天神战衣",""
"685","Item_Name_3009076","轩辕-天神靴",""
"686","Item_Name_3009081","幻影-夏禹神剑",""
"687","Item_Name_3009082","幻影-创世神戒",""
"688","Item_Name_3009083","幻影-天神链",""
"689","Item_Name_3009084","幻影-天痕神盔",""
"690","Item_Name_3009085","幻影-天神战衣",""
"691","Item_Name_3009086","幻影-天神靴",""
"692","Item_Name_3009091","龙渊-夏禹神剑",""
"693","Item_Name_3009092","龙渊-创世神戒",""
"694","Item_Name_3009093","龙渊-天神链",""
"695","Item_Name_3009094","龙渊-天痕神盔",""
"696","Item_Name_3009095","龙渊-天神战衣",""
"697","Item_Name_3009096","龙渊-天神靴",""
"698","Item_Name_3010011","圣龙大剑",""
"699","Item_Name_3010012","缚龙戒",""
"700","Item_Name_3010013","圣龙链",""
"701","Item_Name_3010014","纹龙头冠",""
"702","Item_Name_3010015","赤龙服",""
"703","Item_Name_3010016","龙吟靴",""
"704","Item_Name_3010017","龙纹披风",""
"705","Item_Name_3010018","玄龙鉴",""
"706","Item_Name_3010019","玄龙章",""
"707","Item_Name_3010021","圣龙大剑",""
"708","Item_Name_3010022","缚龙戒",""
"709","Item_Name_3010023","圣龙链",""
"710","Item_Name_3010024","纹龙头冠",""
"711","Item_Name_3010025","赤龙服",""
"712","Item_Name_3010026","龙吟靴",""
"713","Item_Name_3010027","龙纹披风",""
"714","Item_Name_3010028","玄龙鉴",""
"715","Item_Name_3010029","玄龙章",""
"716","Item_Name_3010031","圣龙大剑",""
"717","Item_Name_3010032","缚龙戒",""
"718","Item_Name_3010033","圣龙链",""
"719","Item_Name_3010034","纹龙头冠",""
"720","Item_Name_3010035","赤龙服",""
"721","Item_Name_3010036","龙吟靴",""
"722","Item_Name_3010037","龙纹披风",""
"723","Item_Name_3010038","玄龙鉴",""
"724","Item_Name_3010039","玄龙章",""
"725","Item_Name_3010041","圣龙大剑",""
"726","Item_Name_3010042","缚龙戒",""
"727","Item_Name_3010043","圣龙链",""
"728","Item_Name_3010044","纹龙头冠",""
"729","Item_Name_3010045","赤龙服",""
"730","Item_Name_3010046","龙吟靴",""
"731","Item_Name_3010047","龙纹披风",""
"732","Item_Name_3010048","玄龙鉴",""
"733","Item_Name_3010049","玄龙章",""
"734","Item_Name_3010051","圣龙大剑",""
"735","Item_Name_3010052","缚龙戒",""
"736","Item_Name_3010053","圣龙链",""
"737","Item_Name_3010054","纹龙头冠",""
"738","Item_Name_3010055","赤龙服",""
"739","Item_Name_3010056","龙吟靴",""
"740","Item_Name_3010057","龙纹披风",""
"741","Item_Name_3010058","玄龙鉴",""
"742","Item_Name_3010059","玄龙章",""
"743","Item_Name_3010061","赤霄-夏禹神剑",""
"744","Item_Name_3010062","赤霄-创世神戒",""
"745","Item_Name_3010063","赤霄-天神链",""
"746","Item_Name_3010064","赤霄-天痕神盔",""
"747","Item_Name_3010065","赤霄-天神战衣",""
"748","Item_Name_3010066","赤霄-天神靴",""
"749","Item_Name_3010071","轩辕-夏禹神剑",""
"750","Item_Name_3010072","轩辕-创世神戒",""
"751","Item_Name_3010073","轩辕-天神链",""
"752","Item_Name_3010074","轩辕-天痕神盔",""
"753","Item_Name_3010075","轩辕-天神战衣",""
"754","Item_Name_3010076","轩辕-天神靴",""
"755","Item_Name_3010081","幻影-夏禹神剑",""
"756","Item_Name_3010082","幻影-创世神戒",""
"757","Item_Name_3010083","幻影-天神链",""
"758","Item_Name_3010084","幻影-天痕神盔",""
"759","Item_Name_3010085","幻影-天神战衣",""
"760","Item_Name_3010086","幻影-天神靴",""
"761","Item_Name_3010091","龙渊-夏禹神剑",""
"762","Item_Name_3010092","龙渊-创世神戒",""
"763","Item_Name_3010093","龙渊-天神链",""
"764","Item_Name_3010094","龙渊-天痕神盔",""
"765","Item_Name_3010095","龙渊-天神战衣",""
"766","Item_Name_3010096","龙渊-天神靴",""
"767","Item_Name_2041101","四时好",""
"768","Item_Name_2041102","吠云",""
"769","Item_Name_2041103","独鸣",""
"770","Item_Name_2041104","八百里",""
"771","Item_Name_2041105","卷娄",""
"772","Item_Name_2041106","当康",""
"773","Item_Name_2041107","苍鹭",""
"774","Item_Name_2041108","元吉",""
"775","Item_Name_2041109","竹灵",""
"776","Item_Name_2041201","河狸",""
"777","Item_Name_2041202","雪狐",""
"778","Item_Name_2041203","飞鼠",""
"779","Item_Name_2041204","花笠",""
"780","Item_Name_2041205","昆仑",""
"781","Item_Name_2041206","金宫",""
"782","Item_Name_2041301","绝尘灵驹",""
"783","Item_Name_2041302","行游小犬",""
"784","Item_Name_2041303","安士",""
"785","Item_Name_2042101","红月",""
"786","Item_Name_2042102","纸伞灵",""
"787","Item_Name_2042103","守护灵",""
"788","Item_Name_2042104","九霜",""
"789","Item_Name_2042105","於菟",""
"790","Item_Name_2042106","胖郎神",""
"791","Item_Name_2042107","酒二两",""
"792","Item_Name_2042108","不翁君",""
"793","Item_Name_2042109","灯笼灵",""
"794","Item_Name_2042201","蒸笼灵",""
"795","Item_Name_2042202","绛树蛇",""
"796","Item_Name_2042203","赤沙蝾螈",""
"797","Item_Name_2042204","鳄龟",""
"798","Item_Name_2042205","凶",""
"799","Item_Name_2042206","红绸带",""
"800","Item_Name_2042301","紫霞",""
"801","Item_Name_2042302","照夜清",""
"802","Item_Name_2042303","逢春",""
"803","Item_Name_2043101","三足鸟",""
"804","Item_Name_2043102","大风",""
"805","Item_Name_2043103","忘忧",""
"806","Item_Name_2043104","水瑞兽",""
"807","Item_Name_2043105","混沌",""
"808","Item_Name_2043106","文文",""
"809","Item_Name_2043107","沐沐兔",""
"810","Item_Name_2043108","含利",""
"811","Item_Name_2043109","山神",""
"812","Item_Name_2043201","毕方",""
"813","Item_Name_2043202","相柳",""
"814","Item_Name_2043203","乘黄",""
"815","Item_Name_2043204","狰",""
"816","Item_Name_2043205","天狗",""
"817","Item_Name_2043206","帝江",""
"818","Item_Name_2043301","穷奇",""
"819","Item_Name_2043302","烛阴",""
"820","Item_Name_2043303","夫诸",""
"821","Item_Name_110101","10级绿装",""
"822","Item_Name_110102","10级蓝装",""
"823","Item_Name_110103","10级紫装",""
"824","Item_Name_110104","10级橙装",""
"825","Item_Name_110105","10级红装",""
"826","Item_Name_120101","20级绿装",""
"827","Item_Name_120102","20级蓝装",""
"828","Item_Name_120103","20级紫装",""
"829","Item_Name_120104","20级橙装",""
"830","Item_Name_120105","20级红装",""
"831","Item_Name_130101","30级绿装",""
"832","Item_Name_130102","30级蓝装",""
"833","Item_Name_130103","30级紫装",""
"834","Item_Name_130104","30级橙装",""
"835","Item_Name_130105","30级红装",""
"836","Item_Name_130206","30级绿装特殊",""
"837","Item_Name_130207","30级蓝装特殊",""
"838","Item_Name_130208","30级紫装特殊",""
"839","Item_Name_130209","30级橙装特殊",""
"840","Item_Name_130210","30级红装特殊",""
"841","Item_Name_140101","40级绿装",""
"842","Item_Name_140102","40级蓝装",""
"843","Item_Name_140103","40级紫装",""
"844","Item_Name_140104","40级橙装",""
"845","Item_Name_140105","40级红装",""
"846","Item_Name_140206","40级绿装特殊",""
"847","Item_Name_140207","40级蓝装特殊",""
"848","Item_Name_140208","40级紫装特殊",""
"849","Item_Name_140209","40级橙装特殊",""
"850","Item_Name_140210","40级红装特殊",""
"851","Item_Name_150101","50级绿装",""
"852","Item_Name_150102","50级蓝装",""
"853","Item_Name_150103","50级紫装",""
"854","Item_Name_150104","50级橙装",""
"855","Item_Name_150105","50级红装",""
"856","Item_Name_150206","50级绿装特殊",""
"857","Item_Name_150207","50级蓝装特殊",""
"858","Item_Name_150208","50级紫装特殊",""
"859","Item_Name_150209","50级橙装特殊",""
"860","Item_Name_150210","50级红装特殊",""
"861","Item_Name_150311","50级赤霄套",""
"862","Item_Name_150312","50级轩辕套",""
"863","Item_Name_150313","50级幻影套",""
"864","Item_Name_150314","50级龙渊套",""
"865","Item_Name_160101","60级绿装",""
"866","Item_Name_160102","60级蓝装",""
"867","Item_Name_160103","60级紫装",""
"868","Item_Name_160104","60级橙装",""
"869","Item_Name_160105","60级红装",""
"870","Item_Name_160206","60级绿装特殊",""
"871","Item_Name_160207","60级蓝装特殊",""
"872","Item_Name_160208","60级紫装特殊",""
"873","Item_Name_160209","60级橙装特殊",""
"874","Item_Name_160210","60级红装特殊",""
"875","Item_Name_160311","60级赤霄套",""
"876","Item_Name_160312","60级轩辕套",""
"877","Item_Name_160313","60级幻影套",""
"878","Item_Name_160314","60级龙渊套",""
"879","Item_Name_170101","70级绿装",""
"880","Item_Name_170102","70级蓝装",""
"881","Item_Name_170103","70级紫装",""
"882","Item_Name_170104","70级橙装",""
"883","Item_Name_170105","70级红装",""
"884","Item_Name_170206","70级绿装特殊",""
"885","Item_Name_170207","70级蓝装特殊",""
"886","Item_Name_170208","70级紫装特殊",""
"887","Item_Name_170209","70级橙装特殊",""
"888","Item_Name_170210","70级红装特殊",""
"889","Item_Name_170311","70级赤霄套",""
"890","Item_Name_170312","70级轩辕套",""
"891","Item_Name_170313","70级幻影套",""
"892","Item_Name_170314","70级龙渊套",""
"893","Item_Name_180101","80级绿装",""
"894","Item_Name_180102","80级蓝装",""
"895","Item_Name_180103","80级紫装",""
"896","Item_Name_180104","80级橙装",""
"897","Item_Name_180105","80级红装",""
"898","Item_Name_180206","80级绿装特殊",""
"899","Item_Name_180207","80级蓝装特殊",""
"900","Item_Name_180208","80级紫装特殊",""
"901","Item_Name_180209","80级橙装特殊",""
"902","Item_Name_180210","80级红装特殊",""
"903","Item_Name_180311","80级赤霄套",""
"904","Item_Name_180312","80级轩辕套",""
"905","Item_Name_180313","80级幻影套",""
"906","Item_Name_180314","80级龙渊套",""
"907","Item_Name_190101","90级绿装",""
"908","Item_Name_190102","90级蓝装",""
"909","Item_Name_190103","90级紫装",""
"910","Item_Name_190104","90级橙装",""
"911","Item_Name_190105","90级红装",""
"912","Item_Name_190206","90级绿装特殊",""
"913","Item_Name_190207","90级蓝装特殊",""
"914","Item_Name_190208","90级紫装特殊",""
"915","Item_Name_190209","90级橙装特殊",""
"916","Item_Name_190210","90级红装特殊",""
"917","Item_Name_190311","90级赤霄套",""
"918","Item_Name_190312","90级轩辕套",""
"919","Item_Name_190313","90级幻影套",""
"920","Item_Name_190314","90级龙渊套",""
"921","Item_Name_200101","100级绿装",""
"922","Item_Name_200102","100级蓝装",""
"923","Item_Name_200103","100级紫装",""
"924","Item_Name_200104","100级橙装",""
"925","Item_Name_200105","100级红装",""
"926","Item_Name_200206","100级绿装特殊",""
"927","Item_Name_200207","100级蓝装特殊",""
"928","Item_Name_200208","100级紫装特殊",""
"929","Item_Name_200209","100级橙装特殊",""
"930","Item_Name_200210","100级红装特殊",""
"931","Item_Name_200311","100级赤霄套",""
"932","Item_Name_200312","100级轩辕套",""
"933","Item_Name_200313","100级幻影套",""
"934","Item_Name_200314","100级龙渊套",""
"935","Item_Describe_1","用于伙伴招募",""
"936","Item_Describe_2","稀有道具，用于购买各种珍稀物品",""
"937","Item_Describe_3","角色经验",""
"938","Item_Describe_4","用于主城建筑升级、解锁迷雾等",""
"939","Item_Describe_5","用于提升伙伴等级、解锁建筑等",""
"940","Item_Describe_6","用于提升神坛天赋等级",""
"941","Item_Describe_7","用于提升VIP等级",""
"942","Item_Describe_8","用于兑换商店兑换消耗",""
"943","Item_Describe_9","仙境商店兑换消耗",""
"944","Item_Describe_10","炼狱商店兑换消耗",""
"945","Item_Describe_101","日常活跃度",""
"946","Item_Describe_102","周常活跃度",""
"947","Item_Describe_1040001","昊天",""
"948","Item_Describe_1040002","轩辕",""
"949","Item_Describe_1040003","火神祝融",""
"950","Item_Describe_1040004","伏羲",""
"951","Item_Describe_1040005","帝释天",""
"952","Item_Describe_1040006","真武大帝",""
"953","Item_Describe_1040007","杀神白起",""
"954","Item_Describe_1040008","东皇太一",""
"955","Item_Describe_1040009","白泽",""
"956","Item_Describe_1040010","羲和",""
"957","Item_Describe_1040011","女娲",""
"958","Item_Describe_1040012","西王母",""
"959","Item_Describe_1040013","九天玄女",""
"960","Item_Describe_1040014","乔帮主",""
"961","Item_Describe_1030001","天蓬",""
"962","Item_Describe_1030002","程咬金",""
"963","Item_Describe_1030003","东方教主",""
"964","Item_Describe_1030004","杨戬",""
"965","Item_Describe_1030005","吕洞宾",""
"966","Item_Describe_1030006","巨灵神",""
"967","Item_Describe_1030007","少司命",""
"968","Item_Describe_1030008","哪吒",""
"969","Item_Describe_1030009","陆吾",""
"970","Item_Describe_1030010","洪七",""
"971","Item_Describe_1030011","莫邪",""
"972","Item_Describe_1030012","后羿",""
"973","Item_Describe_1030013","庄周",""
"974","Item_Describe_1030014","墨生",""
"975","Item_Describe_1030015","灶君司命",""
"976","Item_Describe_1030016","灵鹫宫主",""
"977","Item_Describe_1030017","水神共工",""
"978","Item_Describe_1030018","小龙女",""
"979","Item_Describe_1030019","句芒",""
"980","Item_Describe_1030020","嫦娥",""
"981","Item_Describe_1030021","九尾狐",""
"982","Item_Describe_1020001","李大侠",""
"983","Item_Describe_1020002","夺命剑客",""
"984","Item_Describe_1020003","白无常",""
"985","Item_Describe_1020004","雨师",""
"986","Item_Describe_1020005","黑无常",""
"987","Item_Describe_1020006","雷震子",""
"988","Item_Describe_1020007","风师",""
"989","Item_Describe_1010001","江鱼儿",""
"990","Item_Describe_1010002","叶城",""
"991","Item_Describe_1010003","苏颖",""
"992","Item_Describe_1010004","铁小蓝",""
"993","Item_Describe_1010005","明月新",""
"994","Item_Describe_2000001","可以激活神坛高级天赋",""
"995","Item_Describe_2000002","可以在装备抽奖界面使用",""
"996","Item_Describe_2000003","用于神像召唤刷新",""
"997","Item_Describe_2000004","装备兑换所需材料，可在npc处兑换",""
"998","Item_Describe_2000005","装备兑换所需材料，可在npc处兑换",""
"999","Item_Describe_2000006","可以在法宝招募界面使用",""
"1000","Item_Describe_2000007","可以在法宝招募界面使用",""
"1001","Item_Describe_2000008","用于伙伴突破使用",""
"1002","Item_Describe_2000009","用于伙伴觉醒使用",""
"1003","Item_Describe_2000010","可以在设置界面修改角色名字。",""
"1004","Item_Describe_2000011","代金券（单位分）",""
"1005","Item_Describe_2000012","用于装备强化使用",""
"1006","Item_Describe_2000013","可以在法宝招募界面使用",""
"1007","Item_Describe_2000014","用于竞技场挑战使用",""
"1008","Item_Describe_2000101","使用后可激活称号<color=#fe3911 >修罗神</color>，战力最高<color=#f7d25a>+300000</color>\n\n激活后获得以下加成\n<color=#f7d25a>生命+10000\n攻击+2500\n伙伴攻击+10%\n伙伴生命+10%</color>",""
"1009","Item_Describe_2000102","使用后可激活称号<color=#f7d25a >修罗王</color>，战力最高<color=#f7d25a>+200000</color>\n\n激活后获得以下加成\n<color=#f7d25a>生命+8000\n攻击+2000\n伙伴攻击+6%\n伙伴生命+6%</color>",""
