"#name HeroLevel","#unique id","#index heroIdentity level","#collector heroIdentity","","","","","","","","",""
"id","heroIdentity","level","nextId","costBody","costMaterial","breakLevel","skills","globalAttribute","levelAttribute"
"405070","1040005","70","405071","800","2000008#1500","1","4405101#1|4405201#3|4405301#3","205#200","203#924|202#4364"
"405071","1040005","71","405072","100","5#1160","0","4405101#1|4405201#3|4405301#3","","203#937|202#4420"
"405072","1040005","72","405073","100","5#1195","0","4405101#1|4405201#3|4405301#3","","203#950|202#4476"
"405073","1040005","73","405074","100","5#1230","0","4405101#1|4405201#3|4405301#3","","203#962|202#4532"
"405074","1040005","74","405075","100","5#1265","0","4405101#1|4405201#3|4405301#3","","203#975|202#4588"
"405075","1040005","75","405076","100","5#1300","0","4405101#1|4405201#3|4405301#3","206#300","203#987|202#4644"
"405076","1040005","76","405077","100","5#1335","0","4405101#1|4405201#3|4405301#3","","203#1000|202#4700"
"405077","1040005","77","405078","100","5#1370","0","4405101#1|4405201#3|4405301#3","","203#1013|202#4756"
"405078","1040005","78","405079","100","5#1405","0","4405101#1|4405201#3|4405301#3","","203#1025|202#4812"
"405079","1040005","79","405080","100","5#1440","0","4405101#1|4405201#3|4405301#3","","203#1038|202#4868"
"405080","1040005","80","405081","1200","2000008#2000","1","4405101#1|4405201#3|4405301#3","205#300","203#1122|202#5240"
"405081","1040005","81","405082","100","5#1520","0","4405101#1|4405201#3|4405301#3","","203#1135|202#5300"
"405082","1040005","82","405083","100","5#1560","0","4405101#1|4405201#3|4405301#3","","203#1149|202#5360"
"405083","1040005","83","405084","100","5#1600","0","4405101#1|4405201#3|4405301#3","","203#1162|202#5420"
"405084","1040005","84","405085","100","5#1640","0","4405101#1|4405201#3|4405301#3","","203#1176|202#5480"
"405085","1040005","85","405086","100","5#1680","0","4405101#1|4405201#3|4405301#3","206#400","203#1189|202#5540"
"405086","1040005","86","405087","100","5#1720","0","4405101#1|4405201#3|4405301#3","","203#1203|202#5600"
"405087","1040005","87","405088","100","5#1760","0","4405101#1|4405201#3|4405301#3","","203#1216|202#5660"
"405088","1040005","88","405089","100","5#1800","0","4405101#1|4405201#3|4405301#3","","203#1230|202#5720"
"405089","1040005","89","405090","100","5#1840","0","4405101#1|4405201#3|4405301#3","","203#1243|202#5780"
"405090","1040005","90","405091","1600","2000008#3000","1","4405101#1|4405201#3|4405301#3","205#400","203#1337|202#6196"
"405091","1040005","91","405092","100","5#1930","0","4405101#1|4405201#3|4405301#3","","203#1351|202#6260"
"405092","1040005","92","405093","100","5#1975","0","4405101#1|4405201#3|4405301#3","","203#1365|202#6324"
"405093","1040005","93","405094","100","5#2020","0","4405101#1|4405201#3|4405301#3","","203#1380|202#6388"
"405094","1040005","94","405095","100","5#2065","0","4405101#1|4405201#3|4405301#3","","203#1394|202#6452"
"405095","1040005","95","405096","100","5#2110","0","4405101#1|4405201#3|4405301#3","206#500","203#1409|202#6516"
"405096","1040005","96","405097","100","5#2155","0","4405101#1|4405201#3|4405301#3","","203#1423|202#6580"
"405097","1040005","97","405098","100","5#2200","0","4405101#1|4405201#3|4405301#3","","203#1437|202#6644"
"405098","1040005","98","405099","100","5#2245","0","4405101#1|4405201#3|4405301#3","","203#1452|202#6708"
"405099","1040005","99","405100","100","5#2290","0","4405101#1|4405201#3|4405301#3","","203#1466|202#6772"
"405100","1040005","100","0","2000","2000008#5000","1","4405101#1|4405201#3|4405301#3","205#500","203#1570|202#7232"
"406001","1040006","1","406002","1","","0","4406101#1|4406201#1|4406301#0","","203#55|202#500"
"406002","1040006","2","406003","5","5#5","0","4406101#1|4406201#1|4406301#0","","203#64|202#540"
"406003","1040006","3","406004","5","5#10","0","4406101#1|4406201#1|4406301#0","","203#73|202#580"
"406004","1040006","4","406005","5","5#15","0","4406101#1|4406201#1|4406301#0","","203#82|202#620"
"406005","1040006","5","406006","5","5#20","0","4406101#1|4406201#1|4406301#0","203#3","203#91|202#660"
"406006","1040006","6","406007","5","5#25","0","4406101#1|4406201#1|4406301#0","","203#100|202#700"
"406007","1040006","7","406008","5","5#30","0","4406101#1|4406201#1|4406301#0","","203#109|202#740"
"406008","1040006","8","406009","5","5#35","0","4406101#1|4406201#1|4406301#0","","203#118|202#780"
"406009","1040006","9","406010","5","5#40","0","4406101#1|4406201#1|4406301#0","","203#127|202#820"
"406010","1040006","10","406011","10","5#45","0","4406101#1|4406201#1|4406301#1","","203#136|202#860"
"406011","1040006","11","406012","10","5#50","0","4406101#1|4406201#1|4406301#1","","203#145|202#900"
"406012","1040006","12","406013","10","5#55","0","4406101#1|4406201#1|4406301#1","","203#154|202#940"
"406013","1040006","13","406014","10","5#60","0","4406101#1|4406201#1|4406301#1","","203#163|202#980"
"406014","1040006","14","406015","10","5#65","0","4406101#1|4406201#1|4406301#1","","203#172|202#1020"
"406015","1040006","15","406016","10","5#70","0","4406101#1|4406201#1|4406301#1","202#15","203#181|202#1060"
"406016","1040006","16","406017","10","5#75","0","4406101#1|4406201#1|4406301#1","","203#190|202#1100"
"406017","1040006","17","406018","10","5#80","0","4406101#1|4406201#1|4406301#1","","203#199|202#1140"
"406018","1040006","18","406019","10","5#85","0","4406101#1|4406201#1|4406301#1","","203#208|202#1180"
"406019","1040006","19","406020","10","5#90","0","4406101#1|4406201#1|4406301#1","","203#217|202#1220"
"406020","1040006","20","406021","15","5#100","0","4406101#1|4406201#2|4406301#1","","203#243|202#1336"
"406021","1040006","21","406022","15","5#110","0","4406101#1|4406201#2|4406301#1","","203#253|202#1380"
"406022","1040006","22","406023","15","5#120","0","4406101#1|4406201#2|4406301#1","","203#263|202#1424"
"406023","1040006","23","406024","15","5#130","0","4406101#1|4406201#2|4406301#1","","203#273|202#1468"
"406024","1040006","24","406025","15","5#140","0","4406101#1|4406201#2|4406301#1","","203#283|202#1512"
"406025","1040006","25","406026","15","5#150","0","4406101#1|4406201#2|4406301#1","203#4","203#293|202#1556"
"406026","1040006","26","406027","15","5#160","0","4406101#1|4406201#2|4406301#1","","203#303|202#1600"
"406027","1040006","27","406028","15","5#170","0","4406101#1|4406201#2|4406301#1","","203#312|202#1644"
"406028","1040006","28","406029","15","5#180","0","4406101#1|4406201#2|4406301#1","","203#322|202#1688"
"406029","1040006","29","406030","15","5#190","0","4406101#1|4406201#2|4406301#1","","203#332|202#1732"
"406030","1040006","30","406031","80","2000008#250","1","4406101#1|4406201#2|4406301#2","","203#342|202#1776"
"406031","1040006","31","406032","25","5#220","0","4406101#1|4406201#2|4406301#2","","203#352|202#1820"
"406032","1040006","32","406033","25","5#235","0","4406101#1|4406201#2|4406301#2","","203#362|202#1864"
"406033","1040006","33","406034","25","5#250","0","4406101#1|4406201#2|4406301#2","","203#372|202#1908"
"406034","1040006","34","406035","25","5#265","0","4406101#1|4406201#2|4406301#2","","203#382|202#1952"
"406035","1040006","35","406036","25","5#280","0","4406101#1|4406201#2|4406301#2","202#20","203#392|202#1996"
"406036","1040006","36","406037","30","5#295","0","4406101#1|4406201#2|4406301#2","","203#402|202#2040"
"406037","1040006","37","406038","30","5#310","0","4406101#1|4406201#2|4406301#2","","203#411|202#2084"
"406038","1040006","38","406039","30","5#325","0","4406101#1|4406201#2|4406301#2","","203#421|202#2128"
"406039","1040006","39","406040","30","5#340","0","4406101#1|4406201#2|4406301#2","","203#431|202#2172"
"406040","1040006","40","406041","150","2000008#500","1","4406101#1|4406201#3|4406301#2","","203#476|202#2372"
"406041","1040006","41","406042","35","5#380","0","4406101#1|4406201#3|4406301#2","","203#487|202#2420"
"406042","1040006","42","406043","35","5#400","0","4406101#1|4406201#3|4406301#2","","203#498|202#2468"
"406043","1040006","43","406044","35","5#420","0","4406101#1|4406201#3|4406301#2","","203#509|202#2516"
"406044","1040006","44","406045","35","5#440","0","4406101#1|4406201#3|4406301#2","203#5","203#519|202#2564"
"406045","1040006","45","406046","40","5#460","0","4406101#1|4406201#3|4406301#2","","203#530|202#2612"
"406046","1040006","46","406047","40","5#480","0","4406101#1|4406201#3|4406301#2","","203#541|202#2660"
"406047","1040006","47","406048","40","5#500","0","4406101#1|4406201#3|4406301#2","202#25","203#552|202#2708"
"406048","1040006","48","406049","40","5#520","0","4406101#1|4406201#3|4406301#2","","203#563|202#2756"
"406049","1040006","49","406050","40","5#540","0","4406101#1|4406201#3|4406301#2","","203#573|202#2804"
"406050","1040006","50","406051","260","2000008#750","1","4406101#1|4406201#3|4406301#3","","203#584|202#2852"
"406051","1040006","51","406052","45","5#590","0","4406101#1|4406201#3|4406301#3","","203#595|202#2900"
"406052","1040006","52","406053","45","5#615","0","4406101#1|4406201#3|4406301#3","","203#606|202#2948"
"406053","1040006","53","406054","45","5#640","0","4406101#1|4406201#3|4406301#3","","203#617|202#2996"
"406054","1040006","54","406055","45","5#665","0","4406101#1|4406201#3|4406301#3","","203#627|202#3044"
"406055","1040006","55","406056","50","5#690","0","4406101#1|4406201#3|4406301#3","206#100","203#638|202#3092"
"406056","1040006","56","406057","50","5#715","0","4406101#1|4406201#3|4406301#3","","203#649|202#3140"
"406057","1040006","57","406058","50","5#740","0","4406101#1|4406201#3|4406301#3","","203#660|202#3188"
"406058","1040006","58","406059","50","5#765","0","4406101#1|4406201#3|4406301#3","","203#671|202#3236"
"406059","1040006","59","406060","50","5#790","0","4406101#1|4406201#3|4406301#3","","203#681|202#3284"
"406060","1040006","60","406061","400","2000008#1000","1","4406101#1|4406201#3|4406301#3","205#100","203#745|202#3568"
"406061","1040006","61","406062","100","5#850","0","4406101#1|4406201#3|4406301#3","","203#757|202#3620"
"406062","1040006","62","406063","100","5#880","0","4406101#1|4406201#3|4406301#3","","203#769|202#3672"
"406063","1040006","63","406064","100","5#910","0","4406101#1|4406201#3|4406301#3","","203#780|202#3724"
"406064","1040006","64","406065","100","5#940","0","4406101#1|4406201#3|4406301#3","","203#792|202#3776"
"406065","1040006","65","406066","100","5#970","0","4406101#1|4406201#3|4406301#3","206#200","203#804|202#3828"
"406066","1040006","66","406067","100","5#1000","0","4406101#1|4406201#3|4406301#3","","203#816|202#3880"
"406067","1040006","67","406068","100","5#1030","0","4406101#1|4406201#3|4406301#3","","203#827|202#3932"
"406068","1040006","68","406069","100","5#1060","0","4406101#1|4406201#3|4406301#3","","203#839|202#3984"
"406069","1040006","69","406070","100","5#1090","0","4406101#1|4406201#3|4406301#3","","203#851|202#4036"
"406070","1040006","70","406071","800","2000008#1500","1","4406101#1|4406201#3|4406301#3","205#200","203#924|202#4364"
"406071","1040006","71","406072","100","5#1160","0","4406101#1|4406201#3|4406301#3","","203#937|202#4420"
"406072","1040006","72","406073","100","5#1195","0","4406101#1|4406201#3|4406301#3","","203#950|202#4476"
"406073","1040006","73","406074","100","5#1230","0","4406101#1|4406201#3|4406301#3","","203#962|202#4532"
"406074","1040006","74","406075","100","5#1265","0","4406101#1|4406201#3|4406301#3","","203#975|202#4588"
"406075","1040006","75","406076","100","5#1300","0","4406101#1|4406201#3|4406301#3","206#300","203#987|202#4644"
"406076","1040006","76","406077","100","5#1335","0","4406101#1|4406201#3|4406301#3","","203#1000|202#4700"
"406077","1040006","77","406078","100","5#1370","0","4406101#1|4406201#3|4406301#3","","203#1013|202#4756"
"406078","1040006","78","406079","100","5#1405","0","4406101#1|4406201#3|4406301#3","","203#1025|202#4812"
"406079","1040006","79","406080","100","5#1440","0","4406101#1|4406201#3|4406301#3","","203#1038|202#4868"
"406080","1040006","80","406081","1200","2000008#2000","1","4406101#1|4406201#3|4406301#3","205#300","203#1122|202#5240"
"406081","1040006","81","406082","100","5#1520","0","4406101#1|4406201#3|4406301#3","","203#1135|202#5300"
"406082","1040006","82","406083","100","5#1560","0","4406101#1|4406201#3|4406301#3","","203#1149|202#5360"
"406083","1040006","83","406084","100","5#1600","0","4406101#1|4406201#3|4406301#3","","203#1162|202#5420"
"406084","1040006","84","406085","100","5#1640","0","4406101#1|4406201#3|4406301#3","","203#1176|202#5480"
"406085","1040006","85","406086","100","5#1680","0","4406101#1|4406201#3|4406301#3","206#400","203#1189|202#5540"
"406086","1040006","86","406087","100","5#1720","0","4406101#1|4406201#3|4406301#3","","203#1203|202#5600"
"406087","1040006","87","406088","100","5#1760","0","4406101#1|4406201#3|4406301#3","","203#1216|202#5660"
"406088","1040006","88","406089","100","5#1800","0","4406101#1|4406201#3|4406301#3","","203#1230|202#5720"
"406089","1040006","89","406090","100","5#1840","0","4406101#1|4406201#3|4406301#3","","203#1243|202#5780"
"406090","1040006","90","406091","1600","2000008#3000","1","4406101#1|4406201#3|4406301#3","205#400","203#1337|202#6196"
"406091","1040006","91","406092","100","5#1930","0","4406101#1|4406201#3|4406301#3","","203#1351|202#6260"
"406092","1040006","92","406093","100","5#1975","0","4406101#1|4406201#3|4406301#3","","203#1365|202#6324"
"406093","1040006","93","406094","100","5#2020","0","4406101#1|4406201#3|4406301#3","","203#1380|202#6388"
"406094","1040006","94","406095","100","5#2065","0","4406101#1|4406201#3|4406301#3","","203#1394|202#6452"
"406095","1040006","95","406096","100","5#2110","0","4406101#1|4406201#3|4406301#3","206#500","203#1409|202#6516"
"406096","1040006","96","406097","100","5#2155","0","4406101#1|4406201#3|4406301#3","","203#1423|202#6580"
"406097","1040006","97","406098","100","5#2200","0","4406101#1|4406201#3|4406301#3","","203#1437|202#6644"
"406098","1040006","98","406099","100","5#2245","0","4406101#1|4406201#3|4406301#3","","203#1452|202#6708"
"406099","1040006","99","406100","100","5#2290","0","4406101#1|4406201#3|4406301#3","","203#1466|202#6772"
"406100","1040006","100","0","2000","2000008#5000","1","4406101#1|4406201#3|4406301#3","205#500","203#1570|202#7232"
"410001","1040010","1","410002","1","","0","4410101#1|4410201#1|4410301#0","","203#45|202#565"
"410002","1040010","2","410003","5","5#5","0","4410101#1|4410201#1|4410301#0","","203#53|202#610"
"410003","1040010","3","410004","5","5#10","0","4410101#1|4410201#1|4410301#0","","203#61|202#655"
"410004","1040010","4","410005","5","5#15","0","4410101#1|4410201#1|4410301#0","","203#69|202#700"
"410005","1040010","5","410006","5","5#20","0","4410101#1|4410201#1|4410301#0","203#3","203#77|202#745"
"410006","1040010","6","410007","5","5#25","0","4410101#1|4410201#1|4410301#0","","203#85|202#790"
"410007","1040010","7","410008","5","5#30","0","4410101#1|4410201#1|4410301#0","","203#93|202#835"
"410008","1040010","8","410009","5","5#35","0","4410101#1|4410201#1|4410301#0","","203#101|202#880"
"410009","1040010","9","410010","5","5#40","0","4410101#1|4410201#1|4410301#0","","203#109|202#925"
"410010","1040010","10","410011","10","5#45","0","4410101#1|4410201#1|4410301#1","","203#117|202#970"
"410011","1040010","11","410012","10","5#50","0","4410101#1|4410201#1|4410301#1","","203#125|202#1015"
"410012","1040010","12","410013","10","5#55","0","4410101#1|4410201#1|4410301#1","","203#133|202#1060"
"410013","1040010","13","410014","10","5#60","0","4410101#1|4410201#1|4410301#1","","203#141|202#1105"
"410014","1040010","14","410015","10","5#65","0","4410101#1|4410201#1|4410301#1","","203#149|202#1150"
"410015","1040010","15","410016","10","5#70","0","4410101#1|4410201#1|4410301#1","202#15","203#157|202#1195"
"410016","1040010","16","410017","10","5#75","0","4410101#1|4410201#1|4410301#1","","203#165|202#1240"
"410017","1040010","17","410018","10","5#80","0","4410101#1|4410201#1|4410301#1","","203#173|202#1285"
"410018","1040010","18","410019","10","5#85","0","4410101#1|4410201#1|4410301#1","","203#181|202#1330"
"410019","1040010","19","410020","10","5#90","0","4410101#1|4410201#1|4410301#1","","203#189|202#1375"
"410020","1040010","20","410021","15","5#100","0","4410101#1|4410201#2|4410301#1","","203#212|202#1506"
"410021","1040010","21","410022","15","5#110","0","4410101#1|4410201#2|4410301#1","","203#221|202#1555"
"410022","1040010","22","410023","15","5#120","0","4410101#1|4410201#2|4410301#1","","203#230|202#1605"
"410023","1040010","23","410024","15","5#130","0","4410101#1|4410201#2|4410301#1","","203#239|202#1654"
